fips,PST045212,PST045211,PST040210,PST120212,PST120211,POP010210,AGE135211,AGE295211,AGE775211,SEX255211,RHI125211,RHI225211,RHI325211,RHI425211,RHI525211,RHI625211,RHI725211,RHI825211,POP715211,POP645211,POP815211,EDU635211,EDU685211,VET605211,LFE305211,HSG010211,HSG445211,HSG096211,HSG495211,HSD410211,HSD310211,INC910211,INC110211,PVY020211,BZA010210,BZA110210,BZA115210,NES010210,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030211,LND110210,POP060210
02013,0,3172,3141,0.0,1.0,3141,3.3,11.5,5.8,32.8,25.1,7.4,25.2,37.8,0.6,3.9,12.8,14.1,64.9,63.4,73.0,80.0,17.8,82,4.3,745,51.5,15.9,121700,336,2.34,24387,57083,19.6,59,0,0.0,263,188,0.0,71.8,0.0,0.0,0.0,0.0,0,0,9326,3309,0,0,6981.94,0.4
02016,0,5504,5561,0.0,-1.0,5561,3.8,13.9,3.8,32.4,41.3,6.8,15.4,30.0,2.0,4.6,14.0,30.5,79.2,32.6,47.6,78.9,11.1,474,5.9,1881,38.3,36.6,193800,1255,2.41,31188,75179,11.7,121,4786,16.4,276,285,0.0,0.0,0.0,0.0,0.0,26.3,634809,62073,46785,9823,14684,1,4390.28,1.3
02020,0,295570,291826,0.0,1.3,291826,7.5,25.7,7.6,49.3,67.6,5.9,8.2,8.4,2.1,7.7,7.9,62.1,77.9,9.1,16.8,92.1,32.3,30874,18.6,113467,61.4,34.8,276200,105123,2.66,35580,75485,7.8,8470,145065,28.6,19149,26726,2.5,5.7,5.3,0.0,3.1,30.2,0,2914025,4482714,16096,933301,447,1704.68,171.2
02050,0,17416,17013,0.0,2.4,17013,10.8,36.2,6.3,48.0,12.0,0.6,81.7,1.0,0.2,4.5,1.4,11.5,83.8,0.9,68.0,79.2,12.5,788,7.1,5962,64.4,12.7,171100,4295,3.87,18392,52063,19.8,207,3398,-2.2,1166,1238,0.0,54.7,0.0,0.0,0.0,20.8,0,3454,96755,5658,4091,7,40570.00,0.4
02060,0,1030,997,0.0,3.3,997,4.5,22.9,8.3,46.5,48.9,0.2,32.6,0.9,0.3,17.1,2.8,47.7,75.7,0.9,4.4,91.2,19.6,96,10.3,964,55.0,11.9,172300,424,2.44,35981,80000,6.0,65,319,-22.9,262,250,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12785,12823,13278,0,503.84,2.0
02068,0,1855,1826,0.0,1.6,1826,5.7,21.9,8.4,45.3,90.0,0.9,3.7,1.1,0.1,4.3,2.6,87.7,84.8,8.5,9.8,90.8,24.2,183,13.2,1821,67.1,10.9,179500,699,2.12,38804,82898,9.1,97,461,42.7,164,316,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11046,6120,37099,0,12751.41,0.1
02070,0,4975,4847,0.0,2.6,4847,9.6,32.7,7.3,48.5,19.2,0.4,70.7,0.7,0.1,8.9,2.3,18.5,84.2,1.7,36.3,82.4,19.2,223,9.1,2427,56.8,14.9,182500,1369,3.50,22603,57681,19.7,100,1250,5.6,880,789,0.0,58.3,0.0,0.0,0.0,9.1,0,0,42742,8612,7197,0,18568.78,0.3
02090,0,99192,97581,0.0,1.7,97581,8.0,25.3,6.8,47.3,78.2,5.0,7.2,2.8,0.4,6.4,6.3,73.4,73.8,5.3,10.1,93.0,27.7,11584,18.3,42740,59.2,25.2,212800,35583,2.61,31532,68922,7.8,2443,27160,25.7,5299,6481,2.0,3.8,3.4,0.0,2.3,32.5,0,0,1574267,16072,221600,39,7338.21,13.3
02100,0,2554,2508,0.0,1.8,2508,4.9,19.9,14.5,49.1,83.2,0.6,9.4,0.8,0.0,5.9,2.3,81.6,86.4,3.6,4.2,95.0,31.6,297,12.3,1656,68.4,14.6,173800,1176,2.12,30090,51667,5.9,129,641,26.4,394,489,0.0,0.0,0.0,0.0,0.0,37.2,0,0,16185,6991,6351,1,2318.60,1.1
02105,0,2112,2150,0.0,-1.8,2150,5.9,20.0,14.0,46.5,48.1,0.5,40.3,0.7,0.0,10.4,3.8,47.1,88.4,4.7,17.6,90.1,27.9,207,10.1,1766,62.5,7.0,208200,966,2.05,28398,49545,15.0,188,586,-1.0,419,718,0.0,0.0,0.0,0.0,0.0,20.8,0,0,52012,23610,20660,3,7524.92,0.3
02110,0,32164,31275,0.0,2.8,31275,6.2,23.2,8.7,49.3,70.7,1.2,12.0,6.1,0.7,9.3,5.4,67.2,79.9,6.0,10.2,95.9,36.4,2704,15.2,13077,64.5,32.9,299100,12379,2.46,37294,77465,6.3,1115,10723,6.9,2557,3500,1.0,5.2,3.6,0.0,0.0,26.5,0,0,465334,15235,86874,40,2701.93,11.6
02122,0,56293,55400,0.0,1.6,55400,6.3,23.4,11.8,47.8,85.0,0.6,7.5,1.2,0.3,5.4,3.2,82.6,83.2,3.2,9.1,92.4,23.1,5776,18.3,31308,73.5,11.6,200000,22390,2.36,30256,59256,9.1,1967,13643,20.3,6126,8698,0.0,0.0,0.9,0.0,0.0,0.0,0,193745,666923,12527,131217,71,16075.33,3.4
02130,0,13593,13477,0.0,0.9,13477,6.7,23.8,10.5,48.6,68.7,0.7,14.3,7.1,0.2,8.9,4.3,65.9,79.9,7.1,10.6,93.0,24.6,1252,13.3,6106,57.3,40.4,254900,5479,2.34,29998,57243,9.6,577,4751,-6.6,1275,1472,0.0,2.4,3.0,0.0,0.0,16.4,0,0,268880,20488,45557,41,4858.41,2.8
02150,0,13872,13592,0.0,2.1,13592,8.3,28.3,7.0,47.0,57.6,1.1,13.4,19.9,0.8,7.2,7.9,51.8,76.1,15.2,22.8,91.2,24.5,1082,10.4,5270,53.7,28.6,214000,4445,2.87,26720,66326,11.4,470,4645,6.3,1544,1847,0.0,21.5,0.0,0.0,8.8,0.0,0,0,108173,8274,26252,13,6549.58,2.1
02164,0,1668,1631,0.0,2.3,1631,8.4,29.2,8.3,46.8,25.1,1.1,62.5,0.3,0.3,10.7,3.3,23.2,89.6,1.2,13.7,86.5,19.8,82,6.1,1494,62.1,4.2,157600,562,2.74,21210,51429,21.0,51,159,-3.6,300,371,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23652.01,0.1
02170,0,91946,88995,0.0,3.3,88995,7.4,28.4,8.3,48.4,85.1,1.2,5.8,1.4,0.3,6.3,3.9,82.1,84.0,3.7,6.8,92.3,20.9,9538,32.6,43242,78.7,10.9,216500,30609,2.79,29292,70343,9.7,1955,15055,56.1,6260,7646,0.0,4.1,1.0,0.0,0.0,25.7,0,136960,853888,10362,113679,77,24607.90,3.6
02180,0,9856,9492,0.0,3.8,9492,10.7,34.1,6.4,46.9,17.4,0.5,74.6,1.1,0.1,6.2,1.6,16.7,83.3,2.1,28.1,83.8,15.7,663,6.0,4051,52.9,18.9,144200,2756,3.33,20325,52435,25.0,157,2308,28.2,462,629,0.0,45.2,0.0,0.0,0.0,0.0,0,0,63167,6785,10198,2,22961.76,0.4
02185,0,9503,9430,0.0,0.8,9430,7.8,24.2,4.2,37.4,34.1,1.2,53.4,4.8,1.2,5.3,3.0,32.7,82.6,1.9,38.2,82.9,17.6,570,8.0,2482,44.5,26.9,137500,1966,4.03,35423,76667,10.6,133,2738,39.8,253,263,0.0,11.4,0.0,0.0,0.0,11.8,0,135221,70105,10574,56347,28,88695.41,0.1
02188,0,7733,7523,0.0,2.8,7523,11.9,35.1,6.4,46.4,12.3,0.6,80.1,0.6,0.2,6.2,1.1,11.8,80.5,1.9,36.0,79.5,12.2,458,7.5,2730,54.4,18.4,131100,1797,3.90,21751,59893,19.6,64,1794,14.9,237,189,0.0,51.9,0.0,0.0,0.0,39.7,0,0,41576,5599,0,3,35572.58,0.2
02195,0,3838,3815,0.0,0.6,3815,6.1,22.9,11.9,48.5,71.1,0.9,16.3,2.8,0.2,8.8,3.9,68.3,87.2,5.7,11.4,94.6,24.2,394,8.4,1980,76.3,12.3,182200,1564,2.32,31279,64216,8.9,256,1858,12.9,1229,1395,0.0,0.0,0.0,0.0,0.0,22.2,128982,20426,68451,17606,8300,19,3281.98,1.2
02198,0,5737,5559,0.0,3.2,5559,7.2,25.2,10.2,45.2,50.5,0.5,39.6,0.5,0.4,8.6,2.8,49.0,80.9,1.8,5.0,88.6,16.1,532,14.2,2965,68.0,9.2,145000,2351,2.31,24902,45513,14.4,135,691,-37.6,576,905,0.0,15.8,0.0,0.0,0.0,9.1,0,0,41561,7514,10917,2,3922.87,1.4
02220,0,8952,8881,0.0,0.8,8881,7.0,23.0,11.9,49.3,66.7,0.8,17.1,6.0,0.4,9.0,5.0,64.0,79.5,6.7,11.7,92.9,34.7,835,10.9,4125,53.6,26.0,315200,3632,2.35,32451,69798,6.9,380,3095,8.5,1258,1938,0.0,12.8,0.0,0.0,0.0,16.3,0,0,94916,10875,27072,12,2870.34,3.1
02230,0,935,968,0.0,-3.4,968,5.5,14.9,9.6,47.8,91.2,0.2,3.7,0.5,0.1,4.2,2.8,88.8,79.8,14.9,18.5,95.0,28.8,59,4.6,641,61.4,22.6,310300,430,2.07,36108,73000,8.2,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,452.33,2.1
02240,0,7132,7029,0.0,1.5,7029,7.2,26.2,9.6,45.1,80.9,1.4,11.5,1.0,0.4,4.7,3.7,78.3,76.1,7.5,17.0,91.8,20.8,1051,15.3,3987,65.2,16.7,158900,2523,2.59,29014,59917,10.4,194,977,56.1,547,567,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47342,6906,22181,0,24768.81,0.3
02261,0,9770,9636,0.0,1.4,9636,6.8,24.3,8.6,46.6,74.1,0.8,13.4,4.1,0.6,6.9,3.9,71.4,80.1,4.9,9.3,91.6,24.5,945,14.5,6215,76.4,16.4,167700,3793,2.44,31029,62238,6.7,406,2869,17.3,1359,1574,0.0,8.1,2.0,0.0,0.0,18.9,543389,81239,79692,8422,23148,13,34239.88,0.3
02270,0,7662,7459,0.0,2.7,7459,12.4,40.9,5.5,47.6,3.9,0.2,93.3,0.3,0.0,2.3,0.2,3.8,87.7,0.3,57.3,74.6,6.9,315,5.5,2196,67.0,3.5,85100,1714,4.35,11476,39583,30.0,56,527,-23.1,558,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39514,5211,0,0,17081.43,0.4
02275,0,2382,2369,0.0,0.5,2369,5.3,21.7,16.4,47.9,72.4,0.2,16.0,1.4,0.0,9.9,1.7,71.3,85.8,3.3,6.8,90.4,19.3,302,10.7,1425,76.0,14.6,168500,1004,2.29,29643,50000,8.8,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2541.48,0.9
02282,0,646,662,0.0,-2.4,662,6.3,23.5,10.8,45.5,41.5,0.3,35.6,5.0,2.0,15.6,2.8,39.3,82.2,8.6,19.6,93.8,25.8,50,5.8,443,51.4,15.1,155500,259,2.43,37556,74844,2.9,30,168,-41.3,124,158,0.0,0.0,0.0,0.0,0.0,25.3,0,9957,0,0,3757,2,7649.46,0.1
02290,0,5656,5588,0.0,1.2,5588,8.0,27.7,10.6,45.5,22.7,0.4,70.2,0.3,0.1,6.3,1.4,22.0,83.0,1.2,19.1,79.7,10.1,445,7.3,4035,70.1,2.6,102500,2041,2.71,19923,35335,23.0,109,366,-36.0,347,426,0.0,56.6,0.0,0.0,0.0,33.8,0,0,41553,7151,5429,0,145504.79,0.0
04000,6553255,6467315,6392015,2.5,1.2,6392017,6.9,25.1,14.2,50.3,84.6,4.5,5.2,3.0,0.3,2.5,30.1,57.4,80.1,13.9,27.1,85.2,26.4,536449,24.7,2864335,66.6,20.6,197400,2344215,2.64,25784,50752,16.2,131849,2065224,7.6,395995,491529,2.0,1.9,3.3,0.0,10.7,28.1,57977827,57573459,86758801,13637,13268514,13007,113594.08,56.3
04001,0,72401,71518,0.0,1.2,71518,8.5,31.5,12.0,50.2,25.0,1.0,71.6,0.4,0.1,1.9,6.8,20.2,90.7,1.8,60.2,73.1,10.1,4450,28.0,32467,76.2,5.3,83200,18953,3.65,12626,31011,34.7,483,7458,14.5,2826,3732,0.0,31.0,0.0,0.0,6.2,0.0,0,18138,276872,3997,47781,40,11197.52,6.4
04003,0,133289,131346,0.0,1.5,131346,6.5,22.7,17.6,49.0,88.1,4.8,1.7,2.1,0.4,3.0,32.6,58.1,80.4,12.1,27.5,85.0,21.9,19690,19.6,59468,69.2,12.6,155700,48917,2.53,23296,45906,16.2,2369,29052,28.1,6332,8740,2.5,0.7,2.3,0.0,15.5,33.0,181316,102250,1313671,10284,171397,319,6165.69,21.3
04005,0,134511,134418,0.0,0.1,134421,6.6,23.1,9.3,50.6,66.6,1.6,27.4,1.6,0.2,2.6,13.9,55.0,80.4,5.9,24.3,86.8,31.5,8430,18.1,64021,61.3,18.9,246600,45266,2.78,22607,49615,19.8,3574,43418,11.6,8470,11407,0.0,7.6,2.1,0.0,5.6,31.1,1526810,475616,1691664,13273,717689,100,18618.89,7.2
04007,0,53144,53597,0.0,-0.8,53597,6.0,21.4,23.3,50.4,81.7,0.7,15.4,0.6,0.1,1.5,18.4,64.8,87.9,3.6,16.1,84.1,15.5,5864,19.3,33011,76.8,5.1,154200,19924,2.62,20098,37905,20.9,1032,11094,-14.3,3578,5250,0.0,4.3,0.0,0.0,0.0,28.7,0,0,550763,10545,106693,72,4757.93,11.3
04009,0,37147,37220,0.0,-0.2,37220,8.3,28.0,11.6,46.3,80.6,2.2,14.7,0.6,0.2,1.7,30.8,51.9,85.3,4.8,20.6,82.6,14.4,2912,19.6,13008,74.2,8.1,121100,11100,2.96,16116,43083,21.6,520,8104,64.1,1386,1603,0.0,0.0,0.0,0.0,0.0,0.0,0,67967,389416,11211,34671,135,4622.60,8.1
04011,0,8606,8437,0.0,2.0,8437,7.5,28.8,11.9,48.0,92.0,1.5,3.5,0.7,0.1,2.2,47.3,47.7,85.1,3.8,20.9,86.4,11.9,812,15.2,4485,47.9,7.1,73200,3292,2.56,20366,49390,17.2,73,559,-82.7,216,538,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35595,4587,4888,4,1843.13,4.6
04012,0,20419,20489,0.0,-0.3,20489,5.1,18.2,33.4,48.9,78.3,1.0,17.0,0.7,0.1,2.9,24.5,61.3,84.5,11.9,18.7,75.4,9.3,3170,14.7,16006,74.6,3.4,95700,10374,1.96,21358,32220,19.4,344,3757,-4.5,829,1241,0.0,2.7,0.0,0.0,0.0,32.0,0,65901,394370,19588,37986,5,4499.63,4.6
04013,0,3880244,3817117,0.0,1.7,3817117,7.2,26.0,12.5,50.5,85.4,5.4,2.7,3.7,0.3,2.5,30.0,58.3,79.5,15.6,26.5,85.8,29.1,280092,25.6,1650557,65.2,25.2,219300,1394016,2.69,27841,55099,14.9,84520,1411836,4.3,253663,311765,2.4,1.2,3.9,0.0,9.2,27.3,40182099,49760315,58688328,15153,8408940,8103,9200.14,414.9
04015,0,202351,200186,0.0,1.1,200186,5.3,20.2,24.0,49.9,92.5,1.2,2.7,1.2,0.2,2.2,15.2,79.0,79.8,6.3,10.6,83.9,12.2,27706,19.5,111845,71.2,9.5,158200,80389,2.45,21457,40573,16.8,3713,39714,14.0,10096,14568,1.1,2.6,1.6,0.0,4.6,25.9,1349965,423845,2837691,14489,274299,196,13311.08,15.0
04017,0,107398,107449,0.0,0.0,107449,8.0,29.2,13.8,49.8,52.5,1.3,43.4,0.6,0.1,2.0,11.1,43.5,85.9,2.8,36.6,80.4,14.3,7835,22.2,57135,72.8,7.7,130400,34921,3.00,17004,38975,26.2,1763,17248,3.3,5299,6709,0.0,11.8,0.0,0.0,0.0,24.7,0,209493,1237467,11148,191458,100,9950.42,10.8
04019,0,989569,980263,0.0,0.9,980263,6.3,22.7,15.9,50.8,86.2,4.0,4.2,2.8,0.2,2.7,35.1,54.8,79.2,13.2,28.3,87.0,29.5,94311,24.0,442484,64.0,22.7,190500,382366,2.48,25477,46341,17.4,20319,301151,2.6,59457,75853,1.3,1.4,3.4,0.0,14.1,30.1,10365206,3056767,11928538,11969,2135243,2242,9187.04,106.7
04021,0,382992,375770,0.0,1.9,375770,7.6,26.1,14.8,47.6,83.5,5.0,6.6,1.9,0.5,2.6,28.7,58.5,78.8,10.6,23.2,84.5,18.1,33719,32.1,162504,76.5,6.1,144500,121281,2.68,21419,51212,14.3,3203,41523,65.2,14794,15591,3.1,1.9,0.0,0.0,12.7,27.0,2149874,450438,2033110,6718,341933,978,5365.61,70.0
04023,0,47676,47420,0.0,0.5,47420,7.7,30.0,13.8,52.3,96.7,0.7,1.3,0.7,0.1,0.6,82.7,15.9,90.8,32.7,79.7,71.2,18.0,2199,18.9,18105,68.9,17.3,152700,13114,3.55,17577,38092,26.2,1149,10484,4.0,3750,4599,0.6,0.0,1.6,0.0,47.1,25.0,0,0,681267,15958,67226,51,1236.92,38.3
04025,0,211888,211033,0.0,0.4,211033,4.7,18.5,25.2,51.0,94.1,0.8,2.0,0.9,0.1,2.0,13.9,81.6,81.9,7.0,10.8,89.8,24.2,28589,21.9,111093,71.8,10.7,216900,90309,2.30,26028,44084,14.9,5639,50830,10.3,17165,23563,0.0,0.8,1.0,0.0,6.9,25.4,763989,831416,2695406,12714,456458,302,8123.50,26.0
04027,0,200870,195750,0.0,2.6,195751,7.6,27.6,15.9,49.4,91.6,2.6,2.2,1.5,0.2,1.9,60.1,34.6,81.5,24.5,50.7,71.9,13.9,16670,19.1,88146,70.4,11.9,138600,69993,2.67,18778,41441,20.8,2946,40626,30.1,8134,10158,0.0,2.4,2.1,0.0,33.9,29.8,891604,0,2004643,10596,271852,360,5513.99,35.5
05000,2949131,2938582,2915919,1.1,0.8,2915918,6.7,24.2,14.6,50.9,80.1,15.6,0.9,1.3,0.2,1.8,6.6,74.2,82.4,4.4,6.9,82.7,19.6,245969,21.2,1324369,67.5,15.2,105100,1121386,2.51,21833,40149,18.4,65158,965474,-2.6,192034,238994,5.5,1.1,1.4,0.1,2.3,24.5,60735582,29659789,32974282,11602,3559795,6800,52035.48,56.0
05001,0,18892,19019,0.0,-0.7,19019,6.2,23.4,16.5,51.4,73.1,24.8,0.3,0.5,0.0,1.3,3.0,70.6,80.3,2.5,3.5,80.8,13.0,1507,15.6,9388,66.6,10.2,79000,8089,2.32,22220,38986,18.2,553,8202,-0.9,1259,1791,0.0,0.0,0.0,0.0,0.0,29.4,1702196,134593,286337,14825,15452,13,988.77,19.2
05003,0,21692,21853,0.0,-0.7,21853,6.5,24.3,16.5,51.6,71.7,26.3,0.6,0.3,0.1,1.1,5.0,67.8,86.5,1.9,4.5,81.6,12.5,1545,18.8,10022,74.0,8.0,61800,8828,2.46,19264,35657,17.9,444,6803,-21.0,1109,1486,0.0,0.0,0.0,0.0,0.0,19.4,0,107302,170779,7673,15276,0,925.35,23.6
05005,0,41536,41513,0.0,0.1,41513,4.6,17.9,28.7,51.9,97.2,0.4,0.6,0.5,0.0,1.4,1.8,95.6,83.1,1.9,2.5,85.3,14.9,6045,17.0,22733,77.4,9.3,121900,18581,2.20,21968,35589,16.0,1107,12283,3.3,3202,4635,0.0,0.0,0.6,0.0,0.0,22.8,550061,0,486791,11633,60260,4,554.28,74.9
05007,0,227556,221339,0.0,2.8,221339,7.8,27.6,12.3,50.6,90.7,1.9,1.8,3.1,0.4,2.1,15.7,76.0,82.0,10.2,15.3,85.0,27.6,16791,20.6,95116,69.5,15.3,155700,80140,2.67,25934,52159,11.8,5315,91062,35.0,15130,18799,0.9,1.3,2.3,0.0,5.2,23.7,0,0,2390591,11332,295747,753,847.36,261.2
05009,0,37051,36903,0.0,0.4,36903,5.8,22.7,18.4,50.9,96.4,0.6,0.8,0.5,0.1,1.7,2.0,94.6,84.6,1.1,2.4,84.7,14.2,3349,20.4,16902,72.8,11.5,108400,14596,2.49,21803,37703,15.8,869,12132,-13.1,2906,3748,0.0,0.0,0.0,0.0,0.0,29.3,0,0,466894,12738,41893,17,590.23,62.5
05011,0,11482,11508,0.0,-0.2,11508,7.1,23.6,17.6,51.5,69.2,27.5,1.7,0.3,0.0,1.3,13.9,57.6,86.0,6.3,11.7,73.8,11.4,758,16.9,5833,70.4,8.4,63900,4906,2.28,19283,32337,25.4,265,2756,-11.4,496,640,0.0,0.0,0.0,0.0,4.2,0.0,176955,42794,71522,5978,6240,5,649.23,17.7
05013,0,5144,5368,0.0,-4.2,5368,5.0,19.5,16.2,49.1,75.7,22.2,0.4,0.2,0.0,1.3,3.1,73.0,90.8,0.0,0.5,79.6,6.7,451,26.5,2865,82.1,3.0,51300,2037,2.62,15998,30625,9.8,78,528,-34.6,213,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17859,3263,802,1,628.58,8.5
05015,0,27512,27446,0.0,0.2,27446,5.8,22.3,19.5,50.7,95.4,0.7,1.1,0.7,0.3,1.8,13.3,83.1,81.5,7.7,12.2,80.4,17.1,2717,19.1,13691,71.8,10.8,118200,11418,2.35,20320,36031,17.0,697,7706,-9.1,2516,3078,0.0,0.0,0.0,0.0,0.0,19.1,0,24110,265358,9728,53966,11,630.09,43.6
05017,0,11721,11800,0.0,-0.7,11800,7.0,22.9,18.5,50.7,44.4,53.8,0.3,0.5,0.0,0.9,5.0,40.5,87.4,2.3,4.1,70.7,13.2,881,23.1,5331,68.8,10.3,54700,4674,2.37,15593,23954,32.5,228,2326,-27.8,548,916,12.2,0.0,0.0,0.0,0.0,25.1,0,120552,67030,5446,6074,10,644.30,18.3
05019,0,22858,22995,0.0,-0.6,22995,5.3,19.1,15.1,52.3,73.5,23.8,0.7,0.6,0.0,1.4,4.3,69.7,82.4,2.1,4.8,84.1,22.3,1738,19.8,10338,66.9,16.0,78700,8072,2.51,18090,32998,23.0,513,7288,-11.9,1308,1689,0.0,0.0,0.0,0.0,0.0,26.8,433867,0,247757,10461,32727,14,866.07,26.6
05021,0,15880,16083,0.0,-1.3,16083,5.3,21.8,20.0,51.0,97.7,0.6,0.3,0.2,0.0,1.1,1.5,96.4,88.3,0.3,1.6,74.5,9.3,1344,21.5,7944,74.3,8.0,59100,6850,2.34,18494,31135,17.8,300,3279,-37.9,896,1109,0.0,0.0,0.0,0.0,0.0,25.2,111760,116882,132637,8255,6345,10,639.47,25.2
05023,0,25901,25970,0.0,-0.3,25970,5.2,19.9,23.8,50.6,97.1,0.6,0.6,0.2,0.0,1.4,2.2,95.3,83.6,1.7,2.5,81.5,16.3,3285,24.2,15976,78.1,5.7,116800,10678,2.37,21614,38510,16.6,624,5864,1.9,2262,3180,0.0,0.0,0.0,0.0,0.0,27.1,205550,54394,282382,11169,29180,16,553.69,46.9
05025,0,8672,8689,0.0,-0.2,8689,6.4,24.5,16.4,51.0,86.6,12.1,0.4,0.2,0.0,0.8,1.8,84.9,93.2,0.7,0.8,85.5,14.0,577,27.9,4069,77.6,3.1,74900,3292,2.63,19269,34292,17.8,81,461,-41.6,410,297,0.0,0.0,0.0,0.0,0.0,0.0,0,1230,12265,1404,0,0,597.78,14.5
05027,0,24401,24552,0.0,-0.6,24552,6.2,22.6,16.2,52.2,61.2,36.6,0.4,0.8,0.0,1.0,2.4,59.5,82.6,2.6,3.6,84.4,20.5,1616,17.4,11549,71.1,10.2,79500,9799,2.37,20146,36163,24.8,597,7571,-14.4,1261,1859,0.0,0.0,0.0,0.0,0.0,23.1,1164275,0,197935,8143,21775,3,766.05,32.1
05029,0,21270,21273,0.0,0.0,21273,6.4,23.7,17.3,50.7,85.6,11.1,0.9,0.5,0.0,1.9,3.7,82.4,84.6,2.0,3.2,82.3,14.0,1918,23.0,9760,73.6,7.2,82900,8137,2.56,20202,31890,21.9,410,5271,-7.4,1403,1876,0.0,0.0,0.0,0.0,0.0,16.9,432551,124901,270351,13074,16218,10,552.25,38.5
05031,0,98315,96443,0.0,1.9,96443,7.2,24.9,12.2,51.1,83.2,13.5,0.5,1.2,0.0,1.6,4.6,79.1,76.6,3.2,4.7,84.1,23.7,6733,17.1,40985,60.2,20.6,111900,36815,2.49,22505,40221,20.3,2403,36024,5.4,7009,8387,0.0,0.0,1.2,0.0,1.3,0.0,1830332,605938,1440936,15768,146652,751,707.21,136.4
05033,0,61944,61948,0.0,0.0,61948,6.5,25.8,13.7,50.7,91.9,1.6,2.3,1.5,0.1,2.6,6.3,86.4,83.3,3.9,5.9,78.9,13.2,5556,20.8,26535,71.7,11.3,99400,23174,2.63,18732,40409,17.6,1104,21636,29.0,3781,4489,0.0,1.7,1.1,0.0,1.8,21.5,847991,0,452539,7666,53249,113,593.09,104.4
05035,0,50525,50902,0.0,-0.7,50902,8.0,28.5,11.1,52.5,47.0,50.9,0.4,0.7,0.0,1.1,2.1,45.3,78.0,1.4,2.6,77.2,13.5,3608,20.5,21296,56.9,22.9,99200,18757,2.67,19007,35264,27.9,872,13295,-15.8,3297,3399,22.6,0.9,3.4,0.0,0.0,25.2,701251,795836,750517,14399,65142,43,609.76,83.5
05037,0,17781,17866,0.0,-0.5,17870,6.3,24.6,15.9,51.7,75.4,22.6,0.4,0.5,0.0,1.1,1.5,74.1,86.2,0.5,1.2,77.8,12.0,1235,24.8,7779,68.0,10.7,73600,6823,2.60,18179,38432,16.7,369,4154,-10.7,1443,1589,0.0,0.0,0.0,0.0,0.0,26.3,0,174748,185706,9970,12504,42,616.38,29.0
05039,0,8072,8116,0.0,-0.5,8116,5.9,23.3,18.4,51.2,55.9,42.0,0.6,0.2,0.0,1.3,2.6,53.6,91.9,0.2,2.2,80.0,12.7,467,19.5,4277,69.5,9.1,58400,3065,2.52,16704,30011,18.1,211,2569,-8.6,388,459,9.6,0.0,0.0,0.0,0.0,12.9,184521,10852,79676,9727,4648,1,667.39,12.2
05041,0,12763,13008,0.0,-1.9,13008,7.4,25.9,15.8,52.9,50.2,47.9,0.5,0.4,0.1,0.9,4.7,46.8,84.6,2.2,3.5,75.5,13.4,845,23.4,6174,58.8,17.3,58100,5313,2.45,19320,30786,23.8,325,3517,-14.8,691,840,0.0,0.0,0.0,0.0,0.0,27.4,400820,230922,119201,8691,9790,0,768.15,16.9
05043,0,18467,18509,0.0,-0.2,18509,6.5,23.4,14.8,51.2,69.8,28.1,0.4,0.6,0.0,1.1,2.7,67.4,84.9,1.9,3.7,81.9,19.8,1350,20.8,8352,66.5,11.1,73500,7378,2.38,18220,32038,25.0,409,4610,-40.0,1000,1460,6.4,0.0,0.0,0.0,0.0,0.0,156135,87552,198993,10645,19657,22,828.36,22.3
05045,0,116342,113237,0.0,2.7,113237,6.9,24.1,10.2,51.1,85.5,10.6,0.7,1.2,0.1,1.9,4.0,82.0,78.3,3.6,4.9,87.6,25.9,7946,24.5,48325,65.9,17.1,130900,41540,2.55,23344,47649,15.4,2327,34054,16.4,7590,9464,4.5,0.0,0.7,0.0,3.6,24.4,1587628,266098,1227650,11730,137881,245,647.88,174.8
05047,0,18047,18125,0.0,-0.4,18125,6.4,24.1,17.0,50.4,95.1,1.0,1.2,1.0,0.1,1.6,2.2,93.1,87.5,0.7,2.5,83.7,12.4,1717,24.4,8024,75.4,4.5,85800,6763,2.62,18810,34819,20.1,276,3266,3.9,1078,1139,0.0,0.0,0.0,0.0,0.0,19.6,327694,3128,140227,7748,10416,8,608.86,29.8
05049,0,12296,12245,0.0,0.4,12245,5.5,20.8,22.6,51.1,96.8,0.6,0.7,0.3,0.0,1.7,0.9,95.9,88.1,1.2,1.3,81.0,11.5,1374,28.4,6845,78.4,3.8,87300,4819,2.51,18149,33281,19.6,176,1434,12.5,820,1047,0.0,0.0,0.0,0.0,0.0,21.9,0,8179,42434,3598,5299,0,618.19,19.8
